sno,sna,sarea,lng,lat,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,507,508,509,510,511,512,513,514,515,516,517,518,519,520,521,522,523,524,607,608,609,610,611,612,613,614,615,616,617,618,619,620,621,622,623,624,707,708,709,710,711,712,713,714,715,716,717,718,719,720,721,722,723,724,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224
328,一江公園,中山區,121.53146,25.05316,0.28,0.42,0.64,0.75,0.75,0.69,0.67,0.5,0.31,0.26,0.31,0,0.17,0.06,0.06,0.03,0.14,0.17,0.22,0.86,0.44,0.47,0.42,0.75,0.83,0.83,0.78,0.94,0.94,0.39,0.08,0,0.06,0.36,0.5,0.58,0.44,0.39,0.83,0.67,0.61,0.44,0.47,0.28,0.25,0.78,0.78,0.78,0.67,0.64,0.5,0.31,0.28,0.42,0.28,0.22,0,0.28,0.5,0.39,0.44,0.31,0.31,0.36,0.33,0.25,0.25,0.19,0.19,0.42,0.56,0.47,0.56,0.53,0.5,0.53,0.5,0.5,0.56,0.42,0.31,0.33,0.19,0.11,0.14,0.11,0.25,0.42,0.67,0.75,0.78,0.33,0.47,0.58,0.64,0.56,0.5,0.58,0.53,0.42,0.39,0.69,0.69,0.64,0.47,0.33,0.36,0.44,0.31,0.47,0.5,0.39,0.51,0.66,0.57,0.63,0.6,0.6,0.63,0.29,0.11,0,0.34,0.31,0.51,0.57
329,樂群二明水路口,中山區,121.55236,25.07983,0.61,0.41,0.68,0.71,0.74,0.88,0.91,1,0.66,0.61,0.44,0.36,0.42,0.5,0.21,0.24,0.21,0.26,0.29,0.24,0.44,0.5,0.5,0.56,0.5,0.62,0.62,0.76,0.68,0.38,0.29,0.32,0.24,0,0.09,0.12,0.09,0.03,0.21,0.56,0.68,0.74,0.53,0.56,0.41,0.35,0.38,0.32,0.35,0.38,0.06,0.06,0.09,0.09,0.35,0.35,0.53,0.7,0.67,0.73,0.76,0.67,0.65,0.59,0.53,0.35,0.24,0.21,0.06,0.21,0.21,0.21,0.21,0.06,0.21,0.5,0.44,0.53,0.56,0.41,0.44,0.41,0.24,0.21,0.41,0.26,0.15,0.12,0.12,0.21,0.5,0.53,0.59,0.85,0.56,0.73,0.7,0.85,0.39,0.33,0.09,0.03,0.21,0.38,0.26,0.24,0.29,0.38,0.35,0.26,0.44,0.71,0.44,0.47,0.41,0.41,0.47,0.44,0.26,0.03,0.09,0.29,0.21,0.21,0.26,0.44
330,迪化休閒運動公園,大同區,121.5115,25.07491,0.21,0.18,0.18,0.61,0.71,0.75,0.75,0.68,0.71,0.32,0.29,0.25,0.18,0,0.08,0.23,0.23,0.38,0.35,0.25,0.14,0.32,0.43,0.5,0.5,0.32,0.25,0.43,0.29,0.21,0.14,0.07,0.22,0.33,0.41,0.52,0.52,0.57,0.68,0.89,0.5,0.5,0.5,0.43,0.36,0.43,0.5,0.57,0.5,0.43,0.5,0.57,0.61,0.75,0.43,0.39,0.46,0.54,0.46,0.43,0.32,0.25,0.43,0.5,0.46,0.32,0.36,0.36,0.39,0.43,0.68,0.71,0.5,0.5,0.46,0.5,0.57,0.64,0.61,0.57,0.5,0.57,0.57,0.61,0.57,0.18,0.36,0.21,0.39,0.5,0.43,0.36,0.36,0.64,0.64,0.29,0.46,0.43,0.5,0.57,0.61,0.39,0.21,0.29,0.39,0.5,0.43,0.61,0.7,0.67,0.63,0.74,0.33,0.3,0.41,0.31,0.33,0.33,0.44,0.48,0.48,0.41,0.37,0.41,0.56,0.63
331,民族玉門街口,中山區,121.51974,25.06859,0.59,0.44,0.35,0.29,0.35,0.29,0.33,0.27,0.27,0.29,0.26,0.24,0.15,0.15,0.41,0.47,0.56,0.62,0.82,0.71,0.68,0.71,0.32,0.35,0.44,0.32,0.32,0.21,0.24,0.5,0.32,0.41,0.26,0.18,0.3,0.36,0.59,0.53,0.41,0.32,0.35,0.29,0.21,0.15,0.12,0.18,0.21,0.06,0.09,0.29,0.21,0.12,0,0.38,0.32,0.35,0.44,0.62,0.71,0.76,0.85,0.62,0.88,0.41,0.32,0.12,0.53,0.5,0.65,0.5,0.41,0.38,0.65,0.62,0.59,0.68,0.85,0.71,0.79,0.88,0.5,0.56,0.24,0.18,0.29,0.15,0.35,0.38,0.41,0.35,0.29,0.21,0.15,0.03,0.15,0.12,0.09,0.29,0.29,0.32,0.26,0.38,0.5,0.5,0.65,0.65,0.62,0.65,0.53,0.47,0.59,0.44,0.38,0.35,0.44,0.44,0.58,0.58,0.61,0.41,0.15,0.32,0.41,0.18,0.06,0.29
332,捷運中山站(2號出口),中山區,121.52193,25.05225,0.42,0.58,0.39,0.42,0.27,0.15,0.42,0.42,0.42,0.27,0.06,0.16,0.44,0.15,0.82,0.15,0.52,0.36,0.27,0.36,0.42,0.3,0.39,0.55,0.82,0.64,0.82,0.67,0.64,0.42,0.38,0.32,0.79,0.21,0.47,0.41,0.32,0.38,0.03,0.18,0.24,0.38,0.32,0.15,0.44,0.5,0.5,0.71,0.44,0.59,0.24,0.26,0.32,0.12,0.44,0.59,0.56,0.44,0.47,0.53,0.32,0.41,0.52,0.82,0.52,0.55,0.3,0.42,0.15,0.27,0.06,0.06,0.42,0.45,0.55,0.85,0.67,0.39,0.76,0.45,0.52,0.75,0.15,0.52,0.27,0.42,0.64,0.76,0.48,0.39,0.33,0.55,0.29,0.35,0.59,0.35,0.41,0.41,0.5,0.5,0.29,0.29,0.76,0.53,0.53,0.26,0.12,0.35,0.47,0.44,0.35,0.21,0.12,0.29,0.5,0.62,0.91,0.56,0.65,0.88,0.94,0.64,0.65,0.35,0.21,0.03
333,復盛公園,松山區,121.561182,25.047428,0.52,0.33,0.04,0.44,0.43,0.39,0.43,0.5,0.5,0.36,0.54,0.61,0.46,0.82,0.93,0.96,0.54,0.57,0.43,0.29,0.21,0.32,0.11,0.54,0.41,0.56,0.59,0.5,0.5,0.21,0.46,0.5,0.54,0.86,0.71,0.71,0.82,0.5,0.11,0.04,0.57,0.46,0.46,0.54,0.29,0.14,0.18,0.29,0.43,0.71,0.61,0.75,0.71,0.79,0.67,0.56,0.56,0.48,0.52,0.48,0.36,0.21,0.54,0.43,0.25,0.61,0.71,0.64,0.64,0.64,0.46,0.5,0.25,0.29,0.54,0.61,0.71,0.54,0.46,0.64,0.64,0.61,0.57,0.43,0.54,0.57,0.54,0.43,0.61,0.79,0.71,0.64,0.21,0.5,0.39,0.57,0.43,0.29,0.07,0.21,0.32,0.5,0.75,0.36,0.43,0.5,0.68,0.61,0.32,0.07,0.04,0.04,0.18,0.46,0.39,0.43,0.32,0.25,0.29,0.5,0.71,0.89,0.32,0.21,0.43,0.57
334,敦化南路二段103巷口,大安區,121.549024,25.028973,0.04,0.17,0.54,0.46,0,0,0.04,0.5,0.12,0.33,0.38,0.42,0.08,0.04,0,0.58,0.75,0.54,0.58,0.38,0.21,0.12,0.12,0.17,0.12,0.5,0.12,0.21,0.17,0.12,0.12,0.04,0.46,0.62,0.67,0.79,0.33,0.88,0.42,0.08,0.25,0.04,0.04,0.04,0.12,0.21,0.12,0.17,0.12,0.46,0.5,0.17,0.17,0.88,0.33,0.17,0.46,0.67,0.67,0.57,0.58,0.96,0.5,0.08,0.12,0.12,0.17,0.42,0.67,0.92,0.71,0.79,0.17,0.04,0.21,0.38,0.54,0.5,0.58,0.46,0.75,0.04,0.21,0.08,0.08,0.08,0.67,0.5,0.54,0.46,0.62,0.25,0.79,0.17,0.46,0.5,0.08,0.33,0.38,0,0.08,0.17,0.12,0.04,0.33,0.7,0.78,0.58,0.29,0.25,0.58,0.42,0.17,0.04,0.08,0.29,0.04,0.08,0.33,0.75,0.42,0.21,0.17,0.29,0.21,0.21
335,景文中學,文山區,121.567855,24.986301,0.22,0.42,0.43,0.43,0.39,0.39,0.32,0.39,0.35,0.29,0.19,0,0.25,0.09,0.12,0.12,0.19,0.25,0.38,0.47,0.47,0.5,0.47,0.44,0.44,0.44,0.34,0.34,0.09,0,0,0,0.5,0.47,0.53,0.43,0.57,0.73,0.8,0.8,0.8,0.77,0.73,0.67,0.77,0.73,0.7,0.63,0.37,0.23,0.2,0.17,0.3,0.43,0.43,0.47,0.5,0.53,0.5,0.43,0.47,0.37,0.47,0.4,0.47,0.43,0.23,0.2,0.4,0.47,0.37,0.33,0.4,0.47,0.45,0.45,0.5,0.5,0.5,0.43,0.4,0.4,0.44,0.53,0.53,0.5,0.5,0.47,0.53,0.56,0.78,0.62,0.56,0.59,0.56,0.53,0.5,0.56,0.56,0.59,0.38,0.06,0.53,0.69,0.69,0.62,0.59,0.62,0.66,0.81,0.5,0.53,0.38,0.47,0.38,0.47,0.47,0.47,0.31,0.16,0.34,0,0.25,0.25,0.34,0.41
336,承德路三段8巷口,大同區,121.51815,25.06382,0.36,0.18,0.71,0.67,0.62,0.75,0.85,0.7,0.75,0.65,0.65,0.38,0.29,0.38,0.67,0.52,0.57,0.62,0.14,0.68,0.5,0.5,0.27,0.23,0.14,0.27,0.23,0.18,0.36,0.71,0.55,0.5,0.18,0,0.09,0.18,0.23,0.32,0.68,0.73,0.64,0.55,0.45,0.27,0.36,0.32,0.23,0.59,0.68,0.5,0.45,0.45,0.59,0.5,0.18,0.36,0.41,0.23,0.18,0.18,0.55,0.68,0.41,0.36,0.41,0.27,0.27,0.32,0.23,0.32,0.32,0.32,0.23,0.32,0.32,0.27,0.27,0.27,0.23,0.45,0.36,0.36,0.14,0.33,0.33,0.24,0.29,0.41,0.27,0.14,0.23,0.32,0.5,0.64,0.5,0.59,0.68,0.68,0.59,0.68,0.59,0.59,0.5,0.5,0.5,0.32,0.5,0.64,0.5,0.55,0.55,0.45,0.32,0.68,0.86,0.77,0.73,0.67,0.52,0.5,0.14,0.19,0.1,0.19,0,0.38
337,彩虹橋,內湖區,121.57592,25.05301,0.33,0.27,0.17,0.17,0.17,0.13,0.2,0.23,0.17,0.17,0.17,0.3,0.73,0.7,0.57,0.5,0.5,0.6,0.57,0.47,0.53,0.47,0.47,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.43,0.53,0.6,0.6,0.53,0.5,0.43,0.37,0.33,0.4,0.43,0.4,0.4,0.4,0.43,0.37,0.33,0.37,0.43,0.47,0.23,0.3,0.27,0.2,0.5,0.47,0.43,0.43,0.47,0.43,0.4,0.33,0.37,0.37,0.3,0.23,0.3,0.43,0.3,0.43,0.2,0.27,0.53,0.53,0.53,0.53,0.5,0.47,0.5,0.43,0.1,0.23,0.27,0.13,0.17,0.13,0.17,0.33,0.27,0.17,0.23,0.2,0.03,0.07,0.13,0.13,0.13,0.1,0.17,0.13,0.23,0.23,0.4,0.63,0.77,0.2,0.3,0.27,0.47,0.47,0.37,0.4,0.4,0.43,0.47,0.47,0.2,0.17,0.2,0.13,0.27,0.23,0.2,0.5,0.4,0.33
338,成德國中,南港區,121.58794,25.04573,0.31,0.62,0.19,0.25,0.22,0.16,0.06,0.41,0.38,0.44,0.47,0.47,0.56,0.97,0.31,0.41,0.62,0.78,0.22,0.12,0.34,0.38,0.41,0.25,0.16,0.25,0.41,0.44,0.34,0.16,0.25,0.41,0.5,0.34,0.81,0.29,0.09,0.03,0.03,0.25,0.25,0.22,0.31,0.28,0.38,0.44,0.41,0.38,0.59,0.34,0.34,0.31,0.53,0.78,0.59,0.41,0.61,0.48,0.45,0.32,0.16,0.47,0.38,0.31,0.31,0.16,0.34,0.31,0.44,0.41,0.22,0.41,0.47,0.44,0.47,0.47,0.47,0.72,0.59,0.56,0.53,0.56,0.41,0.28,0.34,0.5,0.81,0.59,0.66,0.69,0.16,0.12,0,0.03,0.03,0,0.25,0.25,0.31,0.22,0.06,0.22,0.69,0.38,0.66,0.19,0.31,0.5,0.31,0.59,0.31,0.16,0.44,0.35,0.23,0.26,0.29,0.23,0.03,0.26,0.78,1,0.38,0.12,0.22,0.25
339,重慶國中,大同區,121.51816,25.07581,0.59,1,0.59,0.44,0.5,0.44,0.03,0.26,0.29,0.24,0,0.03,0.06,0.26,0.35,0.44,0.47,0.53,0.15,0.5,0.47,0.44,0.44,0.38,0,0.24,0.03,0.21,0.12,0.21,0.18,0.29,0.38,0.47,0.5,0.56,0.18,0.38,0.5,0.53,0.44,0.44,0.53,0.32,0.32,0.18,0.09,0.12,0.24,0.32,0.29,0.44,0.53,0.56,0.59,0.56,0.62,0.56,0.65,0.71,0.65,0.62,0.56,0.53,0.5,0.47,0.47,0.47,0.47,0.56,0.68,0.68,0.41,0.38,0.26,0.5,0.61,0.68,0.65,0.68,0.68,0.65,0.62,0.5,0.24,0.15,0.18,0.21,0.24,0.24,0.26,0.76,0.82,0.79,0.74,0.71,0.53,0.38,0.71,0.65,0.59,0.59,0.74,0.76,0.53,0.53,0.56,0.65,0.32,0.68,0.79,0.76,0.76,0.74,0.26,0.29,0.44,0.38,0.47,0.5,0.74,0.41,0.47,0.62,0.68,0.71
340,南京光復路口,松山區,121.55716,25.05143,0.18,0.09,1,0.45,0.5,0.68,0.5,0.64,0.5,0.14,0.05,0.14,0.05,0.05,0.14,0,0.32,0.41,0.41,0.95,0.68,0.77,0.64,0.36,0.36,0.77,0.68,0.73,0.36,0.05,0.14,0.32,0.23,0,0.23,0.36,0.18,0.09,0.91,0.45,0.45,0.5,0.55,0.59,0.59,0.59,0.59,0.55,0.14,0.45,0.32,0,0,0.05,0.5,0.5,0.68,0.77,0.77,0.55,0.59,0.82,0.5,0.68,0.45,0,0.18,0.59,0.55,0.73,0.64,0.68,0.29,0.52,0.52,0.52,0.62,0.55,0.59,0.68,0.68,0.86,0.68,0.23,0.5,0.32,0.18,0.05,0.18,0.23,0.59,0,0.27,0.5,0.41,0.45,0.41,0.41,0.36,0.45,0.36,0.05,0.32,0.18,0.27,0.27,0.32,0.45,0.5,0.32,0.45,0.59,0.59,0.55,0.91,0.73,0.5,0.41,0.55,0.32,0.27,0.09,0.36,0.05,0.5,0.32
341,捷運芝山站(1號出口),士林區,121.52243,25.10094,0.27,0.16,0.11,0.05,0,0.42,0.42,0.32,0.32,0.26,0.29,0.32,0.24,0.26,0.42,0.21,0.18,0.13,0.29,0.24,0.21,0.16,0.21,0.16,0.13,0.13,0.13,0.05,0.08,0.08,0,0.34,0.13,0,0.26,0.21,0.13,0.11,0.29,0.26,0.32,0.32,0.34,0.29,0.34,0.37,0.5,0.53,0.47,0.55,0.55,0.49,0.26,0.26,0.16,0.11,0.47,0.47,0.47,0.53,0.53,0.47,0.53,0.5,0.47,0.55,0.61,0.45,0.45,0.39,0.39,0.11,0.21,0.26,0.29,0.26,0.18,0.5,0.55,0.47,0.45,0.55,0.45,0.18,0.16,0.24,0.34,0.37,0.24,0.18,0.16,0.08,0.29,0.24,0.21,0.26,0.24,0.47,0.42,0.42,0.45,0.39,0.5,0.55,0.42,0.29,0.24,0.29,0.51,0.38,0.3,0.27,0.27,0.27,0.24,0.27,0.32,0.32,0.21,0.21,0.42,0.47,0.32,0.26,0.05,0.03
342,文林建民路口,北投區,121.51468,25.10779,0.7,0.6,0.67,0.6,0.57,0.53,0.57,0.57,0.47,0.5,0.53,0.07,0.13,0.33,0.47,0.57,0.77,0.77,0.7,0.47,0.43,0.37,0.33,0.37,0.27,0.27,0.27,0.3,0.4,0.4,0.6,0.67,0.7,0.67,0.83,0.9,0.8,0.6,0.7,0.73,0.73,0.7,0.63,0.6,0.59,0.59,0.59,0.52,0.52,0.52,0.66,0.72,0.86,0.72,0.83,0.83,0.86,0.72,0.79,0.69,0.55,0.38,0.31,0.4,0.3,0.3,0.33,0.37,0.43,0.43,0.33,0.4,0.67,0.63,0.6,0.57,0.4,0.23,0.13,0.1,0,0.2,0.2,0.2,0.27,0.53,0.53,0.63,0.57,0.6,0.63,0.53,0.5,0.5,0.47,0.5,0.43,0.4,0.37,0.47,0.67,0.13,0.07,0.07,0.03,0.3,0.4,0.47,0.4,0.23,0.23,0.13,0.03,0.07,0.1,0.1,0.1,0.17,0.23,0.27,0.4,0.47,0.53,0.8,0.67,0.83
343,忠孝東路六段185巷口,南港區,121.58755,25.04904,0.43,0.7,0.13,0.07,0.13,0.13,0.13,0.17,0.03,0.27,0.43,0.37,0.5,0.47,0.93,0.76,0.77,0.9,0.8,0.6,0.4,0.37,0.43,0.23,0.17,0.13,0.1,0.07,0.03,0.21,0.62,0.59,0.24,0.55,0.66,0.72,0.52,0.86,0.4,0.27,0.27,0.2,0.07,0.13,0.1,0.07,0.03,0.21,0.28,0,0.28,0.24,0.45,0.97,0.41,0.38,0.31,0.17,0.66,0.66,0.72,0.59,0.45,0.55,0.53,0.2,0.3,0.3,0.3,0.47,0.5,0.77,0.8,0.7,0.6,0.4,0.43,0.57,0.73,0.7,0.67,0.7,0.6,0.53,0.5,0.23,0.33,0.47,0.53,0.7,0.8,0.6,0.63,0.73,0.77,0.7,0.83,0.47,0.43,0.27,0.33,0.47,0.53,0.47,0.37,0.7,0.57,0.6,0.59,0.2,0.4,0.37,0.37,0.43,0.53,0.33,0.4,0.5,0.4,0.33,0.52,0.1,0.17,0.4,0.77,0.6
344,捷運忠孝復興站(5號出口),大安區,121.54401,25.04264,0.45,0.31,0.05,0.05,0.05,0.1,0.07,0.1,0.33,0.36,0.29,0.43,0.24,0.21,0.29,0.05,0.29,0.24,0.4,0.36,0.31,0.27,0.12,0.31,0.43,0.31,0.38,0.48,0.31,0.5,0.52,0.57,0.43,0.36,0.02,0.02,0.6,0.55,0.38,0.29,0.24,0.19,0.31,0.43,0.48,0.4,0.43,0.4,0.29,0.29,0.26,0.02,0.02,0,0.31,0.31,0.31,0.29,0.21,0.52,0.55,0.5,0.52,0.43,0.26,0.5,0.38,0.71,0.55,0.52,0.05,0.05,0.5,0.4,0.4,0.48,0.52,0.52,0.55,0.5,0.54,0.45,0.33,0.38,0.36,0.12,0.1,0,0.31,0.19,0.62,0.52,0.24,0.14,0.07,0.02,0.1,0.26,0.64,0.45,0.4,0.24,0.6,0.69,0.62,0.14,0,0.31,0.55,0.38,0.12,0.02,0.14,0.07,0.4,0.4,0.4,0.5,0.31,0.31,0.24,0.64,0.52,0.14,0.19,0.49
345,中正運動中心,中正區,121.51943,25.03806,0.44,0.63,0.89,0.74,0.93,0.48,0.59,0.48,0.3,0.33,0.37,0.58,0.42,0.73,0.27,0.04,0.27,0.31,0.54,0.59,0.78,0.63,0.74,0.93,0.85,0.33,0.3,0.56,0.33,0.89,0.96,0.67,0.63,0,0.26,0.26,0.44,0.29,0.46,0.79,0.89,0.54,0.43,0.89,0.79,0.61,0.57,0.46,0.36,0.36,0.04,0.11,0.32,0.32,0.5,0.64,0.71,0.36,0.61,0.64,0.21,0.39,0.39,0.21,0.36,0.32,0.86,0.61,0.67,0.61,0.36,0.36,0.43,0.39,0.75,0.82,0.64,0.64,0.68,0.57,0.29,0.57,0.46,0.36,0.68,0.61,0.11,0.32,0.21,0.29,0.46,0.57,0.43,0.54,0.46,0.36,0.29,0.75,0.82,0.61,0.46,0.5,0.57,0.63,0.25,0.04,0.14,0.11,0.32,0.5,0.61,0.79,0.71,0.75,0.82,0.32,0.32,0.21,0.14,0.04,0.61,0.5,0.11,0,0.29,0.21
346,陽明高中,士林區,121.51669,25.09157,0.42,0.58,0.69,0.69,0.69,0.67,0.64,0.67,0.61,0.63,0.66,0.43,0.49,0.37,0.37,0.49,0.49,0.51,0.66,0.6,0.6,0.66,0.69,0.63,0.54,0.57,0.51,0.37,0.34,0.61,0.56,0.53,0.33,0.39,0.44,0.47,0.58,0.72,0.69,0.75,0.78,0.69,0.72,0.72,0.69,0.67,0.67,0.61,0.67,0.69,0.56,0.64,0.64,0.64,0.44,0.61,0.67,0.64,0.58,0.33,0.31,0.28,0.31,0.28,0.31,0.36,0.39,0.36,0.14,0.17,0.19,0.19,0.19,0.19,0,0.47,0.61,0.58,0.69,0.72,0.69,0.64,0.67,0.64,0.69,0.72,0.75,0.75,0.75,0.72,0.56,0.78,0.47,0.39,0.42,0.25,0.28,0.17,0.11,0.06,0.03,0.25,0.14,0.03,0.39,0.28,0.39,0.39,0.44,0.56,0.75,0.83,0.86,0.75,0.64,0.72,0.67,0.61,0.53,0.39,0.39,0.36,0.42,0.25,0.39,0.39
347,博愛寶慶路口,中正區,121.51135,25.04134,0.5,0.85,0.58,0.62,0.38,0.46,0.54,0.69,0.58,0.69,0.54,0.42,0.27,0.12,0.38,0.46,0.27,0.23,0.23,0.62,0.62,0.69,0.77,0.5,0.38,0.42,0.35,0.6,0.6,0.08,0.12,0.19,0.08,0.04,0.08,0.23,0.15,0.5,0.23,0.54,0.62,0.65,0.54,0.62,0.65,0.54,0.42,0.24,0.16,0.5,0.46,0.31,0.31,0.27,0.15,0.19,0.46,0.58,0.54,0.46,0.5,0.42,0.38,0.42,0.23,0.12,0.08,0.04,0.23,0,0,0,0.27,0.23,0.5,0.46,0.31,0.38,0.31,0.27,0.31,0.38,0.23,0.19,0.15,0.27,0.35,0.35,0.35,0.35,0.54,0.73,0.38,0.77,0.58,0.27,0.23,0.35,0.19,0.65,0.85,0.12,0.08,0.31,0.38,0.04,0,0.19,0.35,0.5,0.38,0.46,0.58,0.54,0.5,0.73,0.58,0.73,0.54,0.54,0.08,0.04,0.04,0.12,0.27,0.15
348,民生立體停車場,松山區,121.55945,25.05794,0.58,0.54,0.62,0.42,0.46,0.5,0.21,0.04,0.33,0.29,0.33,0.25,0.33,0.38,0.54,0.71,0.21,0.33,0.75,0.58,0.58,0.54,0.67,0.5,0.29,0.62,0.79,0.08,0.12,0.33,0.58,0.83,0.12,0.25,0.38,0.5,0.75,0.71,0.62,0.58,0.7,0.87,0.48,0.38,0.5,0.61,0.61,0.26,0.48,0.17,0.25,0.5,0.83,0.71,0.62,0.54,0.25,0.21,0.38,0.29,0.42,0.38,0.21,0.33,0.38,0.04,0.21,0.25,0.42,0.54,0.83,0.42,0.75,0.71,0.46,0.42,0.5,0.42,0.5,0.54,0.33,0.42,0.54,0.58,0.54,0.62,0.25,0.33,0.88,0.42,0.46,0.5,0.38,0.21,0.21,0.12,0.26,0.57,0.62,0.54,0.83,0.58,0.71,0.83,0.38,0.25,0.58,0.42,0.75,0.46,0.29,0.12,0.42,0.29,0.29,0.29,0.67,0.68,0.87,0.5,0.67,0.54,0.71,0.33,0.46,0.88
349,重慶酒泉街口,大同區,121.51364,25.07183,0.74,0.39,0.57,0.46,0.43,0.43,0.32,0.25,0.11,0.29,0.21,0.25,0.36,0.46,0.36,0.5,0.57,0.57,0.75,0.21,0.18,0.18,0.07,0.04,0.07,0.18,0.11,0.04,0.04,0.11,0.21,0.36,0.18,0.14,0.54,0.57,0.79,0.79,0.32,0.29,0.29,0.04,0.07,0.36,0.39,0.36,0.39,0.36,0.36,0.39,0.25,0.25,0.32,0.32,0.64,0.46,0.64,0.54,0.54,0.39,0.32,0.36,0.18,0.29,0.32,0.5,0.25,0.39,0.39,0.25,0.14,0.29,0.61,0.71,0.71,0.82,0.46,0.43,0.25,0.29,0.21,0.29,0.25,0.25,0.21,0.21,0.14,0.36,0.46,0.61,0.61,0.46,0.07,0.14,0.43,0.57,0.54,0.5,0.36,0.5,0.5,0.39,0.54,0,0.14,0.11,0.11,0.29,0.46,0.54,0,0.39,0.46,0.36,0.25,0,0.25,0.21,0.25,0.21,0.68,0.32,0.39,0.54,0.21,0.32
350,復興南路二段128巷口,大安區,121.54336,25.02904,0.81,0.36,0.22,0.03,0.29,0.17,0.03,0.17,0.29,0.23,0.14,0.23,0.49,0.17,0.66,0.8,0.69,0.43,0.67,0.35,0.06,0.03,0.34,0.54,0.34,0.6,0.54,0.6,0.31,0.23,0.37,0.37,0.51,0.51,0.57,0.54,0.51,0.4,0.29,0.43,0.63,0.6,0.49,0.31,0.23,0.51,0.63,0.83,0.66,1,0.6,0.69,0.57,0.43,0.29,0.69,0.62,0.62,0.65,0.44,0.34,0.4,0.23,0.43,0.34,0.06,0.06,0.26,0.31,0.6,0.77,0.57,0.77,0.66,0.43,0.54,0.43,0.17,0.54,0.51,0.43,0.51,0.2,0.03,0,0.17,0.74,0.8,0.63,0.94,0.69,0.31,0.18,0.32,0.65,0.82,0.62,0.53,0.44,0.74,0.24,0.24,0.6,0.26,0.31,0.54,0.83,0.49,0.83,0.54,0.31,0.11,0.42,0.59,0.49,0.34,0.29,0.18,0.03,0.26,0.76,0.35,0.5,0.29,0.29,0.47
351,中山青島路口,中正區,121.51954,25.04469,0.53,0.47,0.29,0.32,0.45,0.42,0.47,0.47,0.5,0.63,0.5,0.39,0.16,0.08,0.08,0.03,0,0.16,0.26,0.34,0.37,0.45,0.37,0.29,0.32,0.5,0.58,0.47,0.21,0.24,0,0.05,0.18,0,0,0,0.34,0.79,0.58,0.68,0.66,0.68,0.74,0.92,0.87,0.76,0.62,0.81,0.57,0.41,0.51,0.41,0.11,0.16,0.62,0.7,0.84,0.65,0.76,0.66,0.63,0.79,0.84,0.82,0.92,0.63,0.63,0.71,0.45,0.45,0.24,0.24,0.24,0.3,0.49,0.68,0.68,0.68,0.76,0.78,0.84,0.89,0.76,0.45,0.37,0.29,0.13,0.05,0.05,0.47,0.42,0.68,0.79,0.95,0.61,0.45,0.57,0.46,0.24,0.62,0.57,0.76,0.55,0.14,0.08,0,0.03,0.19,0.51,0.89,0.43,0.41,0.27,0.46,0.51,0.54,0.51,0.49,0.79,0.53,0.58,0.53,0.63,0.55,0.26,0.16
352,民權迪化街口,大同區,121.50944,25.06318,0.78,0.25,0.22,0.22,0.28,0.28,0.28,0.28,0.25,0.31,0.25,0.31,0.46,0.14,0.42,0.44,0.14,0.19,0.31,0.14,0.14,0.17,0.08,0.11,0.11,0.08,0.03,0.17,0.14,0.19,0.11,0.31,0.36,0.33,0.61,0.58,0.31,0.25,0.06,0.08,0.06,0.03,0,0.08,0.14,0.14,0.11,0.14,0.17,0.22,0.25,0.19,0.25,0.25,0.19,0.17,0.14,0.08,0.06,0.03,0.11,0.2,0.26,0.29,0.29,0.06,0.23,0.06,0,0.2,0.23,0.29,0.34,0.29,0.31,0.33,0.31,0.17,0.03,0.08,0.14,0.17,0.17,0.17,0.25,0.36,0.5,0.19,0.36,0.47,0.5,0.36,0.28,0.31,0.33,0.31,0.25,0.36,0.33,0.31,0.39,0.28,0.47,0.53,0.53,0.64,0.81,0.47,0.31,0.19,0.17,0.19,0.28,0.28,0.22,0.33,0.33,0.39,0.39,0.44,0.64,0.39,0.31,0.56,0.67,0.81
353,紀州庵,中正區,121.52049,25.02088,0.4,0.5,0.1,0.1,0.13,0.17,0.27,0.13,0.1,0.1,0.03,0.13,0.53,0.17,0.33,0.47,0.7,0.83,0.5,0.37,0.23,0,0.17,0.1,0.1,0.03,0.1,0.17,0.27,0.47,0.23,0.4,0.6,0.63,0.87,0.67,0.52,0.9,0.28,0.37,0.33,0.23,0.13,0.1,0,0.07,0.13,0.27,0.47,0.4,0.1,0.27,0.4,0.53,0.67,0.93,0.73,0.77,0.57,0.5,0.47,0.27,0.33,0.5,0.47,0.2,0.3,0.47,0.23,0.23,0.27,0.33,0.83,0.63,0.5,0.6,0.7,0.6,0.6,0.77,0.43,0.27,0.03,0,0.3,0.33,0.5,0.6,0.77,0.77,0.57,0.07,0.33,0.13,0.07,0.07,0.1,0.07,0.07,0.03,0,0.03,0.37,0.43,0.53,0.43,0.6,0.67,0.63,0.83,0.33,0.3,0.17,0.03,0,0.03,0.03,0.03,0.03,0.1,0.33,0.3,0.47,0.23,0.63,0.57
